batch,task,case,arm,repeat,stage,candidate,status,candidate_ms,reference_ms,ratio,failure_stage,error,original_status,compiler_commit,original_program,retained_program
"refined","symmetric_mm_and_abs_sum","upstream-profile-6","triton","0","generation","2","pass","0.14135199785232544","0.07737600058317184","1.826819644165835","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/symmetric_mm_and_abs_sum/triton/repeat-0/generation-2/candidate.py","report/agent-tritonbench/expanded/programs/symmetric_mm_and_abs_sum/triton/repeat-0/generation-2/candidate.py"
"refined","sum","upstream-profile-8","triton","0","generation","1","pass","0.007952000014483929","0.010479999706149101","0.758778648611805","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/sum/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/sum/triton/repeat-0/generation-1/candidate.py"
"refined","sigmoid","upstream-profile-8","triton","0","generation","1","pass","0.007823999971151352","0.007823999971151352","1","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/sigmoid/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/sigmoid/triton/repeat-0/generation-1/candidate.py"
"refined","gelu","upstream-profile-8","triton","0","generation","1","pass","0.007808000082150102","0.007823999971151352","0.9979550244043655","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/gelu/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/gelu/triton/repeat-0/generation-1/candidate.py"
"refined","floor","upstream-profile-8","triton","0","generation","1","pass","0.007791999960318208","0.007823999971151352","0.9959100190502128","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/floor/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/floor/triton/repeat-0/generation-1/candidate.py"
"refined","mul_sub","upstream-profile-8","triton","0","generation","1","pass","0.012064000125974417","0.018207999877631664","0.6625659164681187","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mul_sub/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/mul_sub/triton/repeat-0/generation-1/candidate.py"
"refined","abs","upstream-profile-8","triton","0","generation","1","pass","0.007280000019818544","0.007408000063151121","0.9827213765872823","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/abs/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/abs/triton/repeat-0/generation-1/candidate.py"
"refined","mul","upstream-profile-8","triton","0","generation","1","pass","0.007599999895319343","0.007791999960318208","0.9753593344485818","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mul/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/mul/triton/repeat-0/generation-1/candidate.py"
"refined","softmax","upstream-profile-6","triton","0","generation","1","pass","0.007960000075399876","0.007967999903485179","0.9989960054992214","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softmax/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/softmax/triton/repeat-0/generation-1/candidate.py"
"refined","leaky_relu","upstream-profile-8","triton","0","generation","1","pass","0.007376000285148621","0.007911999942734838","0.9322548456185978","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/leaky_relu/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/leaky_relu/triton/repeat-0/generation-1/candidate.py"
"refined","log","upstream-profile-8","triton","0","generation","1","pass","0.007791999960318208","0.007832000032067299","0.9948927385616299","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/log/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/log/triton/repeat-0/generation-1/candidate.py"
"refined","std","upstream-profile-8","triton","0","generation","1","pass","0.008200000040233135","0.013383999932557344","0.6126718530748171","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/std/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/std/triton/repeat-0/generation-1/candidate.py"
"refined","ifftshift","upstream-profile-8","triton","0","generation","1","pass","0.006152000045403838","0.009416000451892614","0.6533559632707204","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/ifftshift/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/ifftshift/triton/repeat-0/generation-1/candidate.py"
"refined","relu_conv2d","upstream-profile-3","triton","0","generation","1","pass","0.012048000004142523","0.03457600064575672","0.34844978537507904","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/relu_conv2d/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/relu_conv2d/triton/repeat-0/generation-1/candidate.py"
"refined","solve","upstream-profile-4","triton","0","generation","1","pass","6.626768112182617","","","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/solve/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/solve/triton/repeat-0/generation-1/candidate.py"
"refined","conv2d_add","upstream-profile-0","triton","0","generation","1","pass","0.031487999483942986","0.03561600111424923","0.8840969928919191","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/conv2d_add/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/conv2d_add/triton/repeat-0/generation-1/candidate.py"
"refined","fused_index_select_eq","upstream-profile-1","triton","0","optimization","1","pass","0.0045999998692423105","0.005792000098153949","0.79419885899319","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/optimization-1/candidate.py",""
"refined","grid_sample","upstream-profile-0","triton","0","optimization","1","pass","0.03033600002527237","0.028792000375688076","1.0536259943539055","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/optimization-1/candidate.py",""
"refined","fused_index_select_eq","upstream-profile-1","triton","0","optimization","2","pass","0.004680000012740493","0.005792000098153949","0.8080110382304936","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/optimization-2/candidate.py",""
"refined","grid_sample","upstream-profile-0","triton","0","optimization","2","pass","0.028320000506937504","0.028735999949276447","0.985523404681471","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/optimization-2/candidate.py",""
"refined","fused_index_select_eq","upstream-profile-1","triton","0","optimization","3","pass","0.005119999870657921","0.005792000098153949","0.8839778632410226","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/optimization-3/candidate.py",""
"refined","fused_index_select_eq","upstream-profile-1","triton","0","optimization","4","pass","0.004735999973490834","0.005792000098153949","0.81767953957741","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/optimization-4/candidate.py",""
"refined","grid_sample","upstream-profile-0","triton","0","optimization","3","pass","0.029343999922275543","0.029328000731766224","1.00054552612214","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/optimization-3/candidate.py",""
"refined","fused_index_select_eq","upstream-profile-1","triton","0","optimization","5","pass","0.004735999973490834","0.005839999997988343","0.8109588998496927","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/optimization-5/candidate.py",""
"refined","grid_sample","upstream-profile-0","triton","0","optimization","4","pass","0.03038400039076805","0.02830400038510561","1.0734878454409928","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/optimization-4/candidate.py",""
"refined","grid_sample","upstream-profile-0","triton","0","optimization","5","execution_failure","","","","generated_launch","dynamic_func() missing 1 required positional argument: 'BLOCK'","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/optimization-5/candidate.py",""
"refined","matmul","upstream-profile-6","triton","0","optimization","1","pass","0.018207999877631664","0.018160000443458557","1.0026431405837546","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/matmul/triton/repeat-0/optimization-1/candidate.py",""
"refined","softmax","upstream-profile-6","triton","0","optimization","1","pass","0.007823999971151352","0.007832000032067299","0.9989785417667018","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softmax/triton/repeat-0/optimization-1/candidate.py",""
"refined","softmax","upstream-profile-6","triton","0","optimization","2","pass","0.007823999971151352","0.007840000092983246","0.9979591681578915","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softmax/triton/repeat-0/optimization-2/candidate.py",""
"refined","softmax","upstream-profile-6","triton","0","optimization","3","pass","0.007840000092983246","0.007840000092983246","1","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softmax/triton/repeat-0/optimization-3/candidate.py",""
"refined","matmul","upstream-profile-6","triton","0","optimization","2","pass","0.016119999811053276","0.01812800019979477","0.8892321068727578","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/matmul/triton/repeat-0/optimization-2/candidate.py",""
"refined","softmax","upstream-profile-6","triton","0","optimization","4","pass","0.007823999971151352","0.007823999971151352","1","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softmax/triton/repeat-0/optimization-4/candidate.py",""
"refined","softmax","upstream-profile-6","triton","0","optimization","5","pass","0.007823999971151352","0.007840000092983246","0.9979591681578915","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softmax/triton/repeat-0/optimization-5/candidate.py",""
"refined","matmul","upstream-profile-6","triton","0","optimization","3","pass","0.016143999993801117","0.017360000871121883","0.9299538700286838","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/matmul/triton/repeat-0/optimization-3/candidate.py",""
"refined","matmul","upstream-profile-6","triton","0","optimization","4","pass","0.01601599995046854","0.018064000643789768","0.8866252978115725","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/matmul/triton/repeat-0/optimization-4/candidate.py",""
"refined","matmul","upstream-profile-6","triton","0","optimization","5","pass","0.01607999950647354","0.018160000443458557","0.8854625062669392","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/matmul/triton/repeat-0/optimization-5/candidate.py",""
"refined","tanh","upstream-profile-8","intent","0","generation","1","pass","0.007967999903485179","0.006231999956071377","1.2785622528322622","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tanh/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/tanh/intent/repeat-0/generation-1/candidate.py"
"refined","argmax","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/argmax/intent/repeat-0/generation-1/candidate.py:11:5: error: expected scalar/tensor value, got tuple<f16,i64>","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/argmax/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/argmax/intent/repeat-0/generation-1/candidate.py"
"refined","relu","upstream-profile-8","intent","0","generation","1","pass","0.006128000095486641","0.007935999892652035","0.7721774418319454","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/relu/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/relu/intent/repeat-0/generation-1/candidate.py"
"refined","fused_index_select_eq","upstream-profile-1","intent","0","generation","1","pass","0.0038720000302419066","0.005904000019654632","0.6558265612045863","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_index_select_eq/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/fused_index_select_eq/intent/repeat-0/generation-1/candidate.py"
"refined","sqrt","upstream-profile-8","intent","0","generation","1","pass","0.006128000095486641","0.007960000075399876","0.7698492509346864","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sqrt/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/sqrt/intent/repeat-0/generation-1/candidate.py"
"refined","rsqrt","upstream-profile-8","intent","0","generation","1","pass","0.0074880002066493034","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/rsqrt/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/rsqrt/intent/repeat-0/generation-1/candidate.py"
"refined","argmax","upstream-profile-8","intent","0","generation","2","pass","0.1390720009803772","0.010464000049978495","13.290519907887711","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/argmax/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/argmax/intent/repeat-0/generation-2/candidate.py"
"refined","max","upstream-profile-8","intent","0","generation","1","pass","0.22836799919605255","0.012640000320971012","18.06708808520894","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/max/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/max/intent/repeat-0/generation-1/candidate.py"
"refined","mean","upstream-profile-8","intent","0","generation","1","execution_failure","","","","generated_launch","build.<locals>.wrapper() missing 1 required positional argument: 'keepdim'","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/mean/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/mean/intent/repeat-0/generation-1/candidate.py"
"refined","fused_mv_sigmoid_sub","upstream-profile-4","intent","0","generation","1","pass","0.018207999877631664","0.012032000347971916","1.5132978184047974","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_mv_sigmoid_sub/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/fused_mv_sigmoid_sub/intent/repeat-0/generation-1/candidate.py"
"refined","grid_sample","upstream-profile-0","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/grid_sample/intent/repeat-0/generation-1/candidate.py:72:5: error: cannot broadcast dimensions N and C","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/grid_sample/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/grid_sample/intent/repeat-0/generation-1/candidate.py"
"refined","add_gelu","upstream-profile-8","intent","0","generation","1","pass","0.006856000050902367","0.01208000024780631","0.5675496614453625","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_gelu/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/add_gelu/intent/repeat-0/generation-1/candidate.py"
"refined","log1p","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/log1p/intent/repeat-0/generation-1/candidate.py:11:24: error: compile-time object has no attribute 'log1p'","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/log1p/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/log1p/intent/repeat-0/generation-1/candidate.py"
"refined","logsumexp","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/logsumexp/intent/repeat-0/generation-1/candidate.py:20:28: error: only Intent intrinsics and @intent.fn values are callable in DSL code","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/logsumexp/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/logsumexp/intent/repeat-0/generation-1/candidate.py"
"refined","mean","upstream-profile-8","intent","0","generation","2","pass","0.11036799848079681","0.010207999963313341","10.811912115737632","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/mean/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/mean/intent/repeat-0/generation-2/candidate.py"
"refined","mul_relu","upstream-profile-8","intent","0","generation","1","pass","0.01003200002014637","0.01208000024780631","0.8304635607907499","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/mul_relu/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/mul_relu/intent/repeat-0/generation-1/candidate.py"
"refined","logsumexp","upstream-profile-8","intent","0","generation","2","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/logsumexp/intent/repeat-0/generation-2/candidate.py:33:12: error: mixed dtypes require an explicit I.cast","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/logsumexp/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/logsumexp/intent/repeat-0/generation-2/candidate.py"
"refined","tensordot","upstream-profile-4","intent","0","generation","1","compilation_failure","","","","physical_program_verification","Intent Triton compiler failed with exit code 4:
loc(""<stdin>"":11:10): error: 'intent_gpu.contract' op multi-pair contraction could not be decomposed into provider-native contractions: a reduction pair uses independently materialized steps
loc(""<stdin>"":1:1): error: shared GPU transformation failed: realize-contractions
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-1/candidate.py"
"refined","grid_sample","upstream-profile-0","intent","0","generation","2","execution_failure","","","","generated_launch","'function' object has no attribute 'numel'","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/grid_sample/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/grid_sample/intent/repeat-0/generation-2/candidate.py"
"refined","combined_activation","upstream-profile-6","intent","0","generation","1","pass","0.01411199988797307","0.024335999973118305","0.5798816528419326","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/combined_activation/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/combined_activation/intent/repeat-0/generation-1/candidate.py"
"refined","asin","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/asin/intent/repeat-0/generation-1/candidate.py:11:24: error: compile-time object has no attribute 'asin'","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/asin/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/asin/intent/repeat-0/generation-1/candidate.py"
"refined","gelu_conv2d","upstream-profile-4","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-1/candidate.py:69:46: error: mixed dtypes require an explicit I.cast","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-1/candidate.py"
"refined","softplus_linear","upstream-profile-6","intent","0","generation","1","pass","0.05302399955689907","0.01740800030529499","3.0459558034802403","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/softplus_linear/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/softplus_linear/intent/repeat-0/generation-1/candidate.py"
"refined","tensordot","upstream-profile-4","intent","0","generation","2","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-2/candidate.py:15:14: error: contract paired reduction extents are incompatible","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-2/candidate.py"
"refined","logsumexp","upstream-profile-8","intent","0","generation","3","pass","0.2014480009675026","0.028447999618947506","7.081271219974643","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/logsumexp/intent/repeat-0/generation-3/candidate.py","report/agent-tritonbench/refined/programs/logsumexp/intent/repeat-0/generation-3/candidate.py"
"refined","add_mean","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/generation-1/candidate.py:13:39: error: axis must be an integer or non-empty integer tuple","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/generation-1/candidate.py"
"refined","tensordot","upstream-profile-4","intent","0","generation","3","compilation_failure","","","","provider_program_verification","Intent Triton compiler failed with exit code 6:
loc(""<stdin>"":18:11): error: 'intent_gpu.gather' op requires safe-index legalization before Triton tl.gather: source='!intent_gpu.fragment<f32, [#intent_gpu.expr<0, 1024, """", []>, #intent_gpu.expr<0, 1024, """", []>], [#intent_gpu.axis_map<1, 0, 1, 0, false>, #intent_gpu.axis_map<2, 2, 8, 1, false>], 1, 1>', coordinate='!intent_gpu.fragment<index, [#intent_gpu.expr<1, 0, ""FRAGMENT_S9_A0"", []>], [#intent_gpu.axis_map<9, 0, 11, 0, false>], 1, 1>', valid='!intent_gpu.fragment<i1, [#intent_gpu.expr<1, 0, ""FRAGMENT_S9_A0"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_S12_A0"", []>], [#intent_gpu.axis_map<9, 0, 11, 0, false>, #intent_gpu.axis_map<12, 0, 12, 1, false>], 1, 1>', fill='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_S9_A0"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_S12_A0"", []>], [#intent_gpu.axis_map<9, 0, 11, 0, false>, #intent_gpu.axis_map<12, 0, 12, 1, false>], 1, 1>', result='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_S9_A0"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_S12_A0"", []>], [#intent_gpu.axis_map<9, 0, 11, 0, false>, #intent_gpu.axis_map<12, 0, 12, 1, false>], 1, 1>'
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-3/candidate.py","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-3/candidate.py"
"refined","log1p","upstream-profile-8","intent","0","generation","2","pass","0.007984000025317073","0.0062240001279860735","1.282776327303915","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/log1p/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/log1p/intent/repeat-0/generation-2/candidate.py"
"refined","gelu_conv2d","upstream-profile-4","intent","0","generation","2","compilation_failure","","","","kernel_ir_parse","Intent Triton compiler failed with exit code 2:
loc(""<stdin>"":59:31): error: 'intent.binary' op binary operator/schema is invalid
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-2/candidate.py"
"refined","grid_sample","upstream-profile-0","intent","0","generation","3","pass","0.030479999259114265","0.028711999766528606","1.0615770237866444","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/grid_sample/intent/repeat-0/generation-3/candidate.py","report/agent-tritonbench/refined/programs/grid_sample/intent/repeat-0/generation-3/candidate.py"
"refined","fused_layer_norm_relu_linear","upstream-profile-4","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/generation-1/candidate.py:34:16: error: cannot broadcast dimensions N and M","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/generation-1/candidate.py"
"refined","asin","upstream-profile-8","intent","0","generation","2","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/asin/intent/repeat-0/generation-2/candidate.py:14:9: error: return inside structured control flow is unsupported; return after the region","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/asin/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/asin/intent/repeat-0/generation-2/candidate.py"
"refined","add_mean","upstream-profile-8","intent","0","generation","2","pass","0.1778400018811226","0.01844000071287155","9.644251356074303","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/generation-2/candidate.py"
"refined","gelu_conv2d","upstream-profile-4","intent","0","generation","3","compilation_failure","","","","kernel_ir_parse","Intent Triton compiler failed with exit code 2:
loc(""<stdin>"":59:32): error: 'intent.binary' op binary operator/schema is invalid
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-3/candidate.py","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-3/candidate.py"
"refined","fused_gather_masked_fill","upstream-profile-5","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/generation-1/candidate.py:16:29: error: cannot broadcast dimensions M and N","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/generation-1/candidate.py"
"refined","fused_cholesky_solve","upstream-profile-6","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/generation-1/candidate.py:39:54: error: Out-only view cannot be read","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/generation-1/candidate.py"
